type,vmag,bmag,ra,de,smax,smin,angl,morp,snam,ids
GiP,13.6875,14.1875,213.47386054620432,57.77131777366232,0.01833308150595927,0.004999911915860567,134.28698323377785,Sc ,NGC 5526,NGC 5526|NGC 5526NE|UGC 9115|PGC 50832|MCG+10-20-085|SDSS J141353.77+574616.8
SBG,13.6875,14.375,234.11273878387888,43.518741542030135,0.01999964766344227,0.00733327529106602,70.72447783645633,E ,IC 4564,IC 4564|UGC 9930|PGC 55584|MCG+07-32-036|SDSS J153627.05+433107.6
BiC,13.6875,14.1875,244.88930197329756,57.614967913371565,0.020333046272303496,0.012999984424649037,31.781252698660758,Sc ,NGC 6130,NGC 6130|UGC 10347|PGC 57828|MCG+10-23-066|SDSS J161933.43+573653.9|SDSS J161933.43+573653.8
Sy1,13.6875,14.3125,214.4980883933827,25.136832721241742,0.02216652517762867,0.01749979842721777,117.27729869083265,1,NGC 5548,NGC 5548|UGC 9149|PGC 51074|MCG+04-34-013|SDSS J141759.54+250812.7
GiG,13.6875,14.375,254.49208349347128,27.854366916503707,0.030665841826062728,0.021999612429786496,79.67694338537486,-5,NGC 6269,NGC 6269|UGC 10629|PGC 59332|MCG+05-40-012
G,13.6875,14.75,232.87844163858762,40.43014365972891,0.02083293074218377,0.010499921745012972,37.82416694418076,SBb ,NGC 5950,NGC 5950|UGC 9884|PGC 55305|MCG+07-32-021|SDSS J153130.84+402548.1|SDSS J153130.80+402548.1
GiG,13.6875,14.375,256.9037686478893,60.72866674087258,0.021999612429786496,0.00816655836980752,160.24913332564157,SBa ,NGC 6306,NGC 6306|UGC 10724|PGC 59654|MCG+10-24-098|SDSS J170736.99+604343.9
G,13.6875,14.5,219.70815669226806,30.442723451540523,0.025166258883733448,0.00733327529106602,102.95335381256302,4,NGC 5703,NGC 5703|NGC 5709|UGC 9435|PGC 52343|MCG+05-35-003|SDSS J143850.01+302633.1|SDSS J143850.01+302633.0
LSB,13.75,13.5625,200.21810261261126,57.64473387777448,0.0266663391801974,0.007166575986635407,154.87765399629046,Sd ,NGC 5109,NGC 5109|UGC 8393|PGC 46589|MCG+10-19-061|SDSS J132052.79+573829.2
GiP,13.75,14.0625,181.98599179315227,65.11394188615479,0.008666656283099358,0.007666460456515682,64.9053752296593,E ,NGC 4121,NGC 4121|PGC 38508|MCG+11-15-026|SDSS J120756.63+650650.2
LSB,13.75,14.375,207.94685780945204,50.97832239877532,0.01749979842721777,0.016666515348476265,4.9798089615859285,SBcdr,IC 951,IC 951|UGC 8775|PGC 49215|MCG+09-23-012|SDSS J135147.21+505841.9|SDSS J135147.20+505841.9|SDSS J135147.21+505842.2|SDSS J135147.21+505842.0
EmG,13.75,14.375,199.91373572281717,30.256320758901715,0.015833232269734765,0.010833320353874198,121.75353146529191,SABb ,NGC 5089,NGC 5089|UGC 8371|PGC 46477|MCG+05-31-175|SDSS J131939.35+301523.6
GiC,13.75,14.5,191.85909854029674,29.787636593150058,0.016666515348476265,0.015332920913031364,120.85828491040006,SBb/Sc,IC 821,IC 821|UGC 7957|PGC 43161|MCG+05-30-083|SDSS J124726.16+294716.0
LIN,13.75,14.5625,212.49622824954378,17.696103186605797,0.015833232269734765,0.014999949190993265,34.91461564078224,Sab ,IC 982,IC 982|UGC 9059|PGC 50560|MCG+03-36-066|SDSS J140959.09+174145.9|SDSS J140959.09+174146.0
LIN,13.75,14.875,233.90376231603318,56.46169730220416,0.02083293074218377,0.008833142144118409,131.60124356910228,SABb ,NGC 5971,NGC 5971|UGC 9929|PGC 55529|MCG+09-26-002|SDSS J153536.89+562742.0
G,13.75,15.0625,222.69390558604724,54.41116181524516,0.024499888552834123,0.012666585815787812,49.909995435220765,-3,IC 1069,IC 1069|UGC 9563|PGC 53000|MCG+09-24-044|SDSS J145046.52+542440.3
GiG,13.75,13.875,213.06596164897118,15.841961251494041,0.019666249054581045,0.01716639981835654,113.69631247126524,Sc ,NGC 5504,NGC 5504|NGC 5504A|UGC 9085|PGC 50718|MCG+03-36-081|SDSS J141215.80+155030.8
EmG,13.75,14.0625,213.13345757834924,13.30445291350703,0.01483303644315109,0.011833302737046312,126.22976423975118,SBa ,NGC 5505,NGC 5505|UGC 9092|PGC 50745|MCG+02-36-048|SDSS J141231.71+131817.0
EmG,13.75,14.1875,220.10887023049435,33.98912500824557,0.012999984424649037,0.00516661122029118,140.5537091180208,SABd ,NGC 5727,NGC 5727|UGC 9465|PGC 52424|MCG+06-32-083|SDSS J144026.11+335920.8
G,13.75,14.6875,195.65697058676872,50.43836179394,0.023999577196130724,0.01799968289709804,0.9931641468331487,5,NGC 4932,NGC 4932|UGC 8150|PGC 45015|MCG+09-21-089|SDSS J130237.71+502618.5
rG,13.75,14.6875,225.33810404019079,1.637075001472475,0.013666568198959925,0.009333240057410246,39.83847169268743,S...,NGC 5814,NGC 5814|PGC 53653|MCG+00-38-017|SDSS J150121.14+013813.4|SDSS J150121.15+013813.5
G,13.75,14.6875,240.8507477208527,20.89125031241192,0.016166630878595992,0.014166666112251765,136.9727228984534,SAc ,NGC 6035,NGC 6035|UGC 10154|PGC 56864|MCG+04-38-018|SDSS J160324.17+205328.4
GiG,13.75,14.375,235.0281480572006,20.68057995765206,0.01749979842721777,0.016166630878595992,47.8956906867141,6,IC 1132,IC 1132|UGC 9965|PGC 55750|MCG+04-37-020|SDSS J154006.76+204050.1
AGN,13.75,15.0625,195.2027220258279,28.090740980657618,0.013166470285668088,0.00733327529106602,108.77245641936005,E4,IC 4045,IC 4045|PGC 44818|MCG+05-31-088|SDSS J130048.64+280526.6
IG,13.75,13.5625,205.41502962753353,55.670669188762936,0.012666585815787812,0.009999823831721134,72.96259422368597,3,NGC 5278,NGC 5278|UGC 8677|PGC 48473|MCG+09-22-101|SDSS J134139.61+554014.5
G,13.75,14.375,181.0494772352952,62.50535603834369,0.02916661530324503,0.0133331695900987,27.976454840370383,SBcd ,IC 758,IC 758|UGC 7056|PGC 38173|MCG+11-15-014|SDSS J120411.87+623019.3|SDSS J120411.89+623019.6|SDSS J120411.87+623019.2
Sy2,13.75,14.75,192.19344996054718,41.92125591781264,0.016833001209495317,0.015833232269734765,39.83847169268743,3,NGC 4704,NGC 4704|UGC 7972|PGC 43288|MCG+07-26-054|SDSS J124846.42+415516.5
G,13.75,14.875,219.06404253277924,29.90838409239212,0.01749979842721777,0.01566631952189259,19.919235846343714,-5 ,NGC 5685,NGC 5685|UGC 9403|PGC 52192|MCG+05-34-081|SDSS J143615.37+295430.1
G,13.75,15.0,219.6057038547179,18.184004089587287,0.01649960260063409,0.010999806214893248,106.98196330957636,E3 ,IC 1037,IC 1037|PGC 52319|MCG+03-37-028|SDSS J143825.37+181102.4
Sy2,13.75,15.1875,231.7008897049208,48.61498132330268,0.01833308150595927,0.017666284288236817,159.3538867707497,E1 ,NGC 5932,NGC 5932|PGC 55109|MCG+08-28-033|SDSS J152648.20+483653.9
G,13.75,14.375,255.7643838113045,61.04392095220367,0.021999612429786496,0.010499921745012972,101.61048398022524,6,NGC 6292,NGC 6292|UGC 10684|PGC 59498|MCG+10-24-093|SDSS J170303.47+610238.0
GiG,13.75,14.5,212.53230530873978,18.36446451764818,0.03166646453946953,0.007833159760946295,35.80986219567409,Sb,IC 984,IC 984|UGC 9062|PGC 50580|MCG+03-36-070|SDSS J141007.75+182152.8
Sy2,13.75,14.5625,194.4485188772968,36.37054217935665,0.020166560411284444,0.008333257674238133,61.77201228753781,SBbc ,NGC 4846,NGC 4846|UGC 8079|PGC 44362|MCG+06-29-002|SDSS J125747.68+362214.5
EmG,13.75,14.6875,195.38247894440428,27.84753843488099,0.011999788598065362,0.01116650551932386,59.98151917775411,E,NGC 4923,NGC 4923|PGC 44903|MCG+05-31-101|SDSS J130131.80+275051.0
LIN,13.75,14.75,207.46073958584392,33.6217769441148,0.018166595644940216,0.00949993936184086,38.94322513779558,-3.5,NGC 5312,NGC 5312|PGC 49075|MCG+06-30-092|SDSS J134950.57+333718.3
Sy1,13.75,14.8125,227.77074421498236,4.294139077413088,0.017333312566198716,0.009666638666271472,17.904931097837046,3,IC 1102,IC 1102|UGC 9754|PGC 54188|SDSS J151104.94+041737.9
GiG,13.75,15.0,240.75468794036564,20.955971477439665,0.013833267503390539,0.008499956978668746,0.9931641468331487,SBbc ,NGC 6032,NGC 6032|UGC 10148|PGC 56842|MCG+04-38-016|SDSS J160301.12+205721.3
G,nan,13.75,244.21655566080804,53.00602797843355,0.02233301103864772,0.02083293074218377,64.9053752296593,-5,IC 1211,IC 1211|UGC 10314|PGC 57707|MCG+09-27-009
GiP,nan,13.75,231.51210327626168,18.073713609964514,0.02733313639791985,0.01799968289709804,102.95335381256302,S0,NGC 5928,NGC 5928|UGC 9847|PGC 55072|MCG+03-39-027
Sy2,nan,13.75,250.36503731013974,57.7836667556817,0.021666640707748396,0.015833232269734765,94.89613481853635,S0,NGC 6211,NGC 6211|UGC 10516|PGC 58775|MCG+10-24-027
GiG,13.75,14.25,244.9504731475042,37.774357789658445,0.007999859065376907,0.006166593603463294,34.91461564078224,S/Irr ,NGC 6120,NGC 6120|UGC 10343|PGC 57842|MCG+06-36-029|SDSS J161948.11+374627.7
BiC,13.75,14.9375,229.85305032686568,20.89627220899917,0.01833308150595927,0.01833308150595927,24.954997717610382,E...,NGC 5910,NGC 5910|PGC 54689|MCG+04-36-035|SDSS J151924.73+205346.7
GiG,nan,13.75,250.8468661749491,61.98389841596993,0.011999788598065362,0.00666658479504935,68.93398472667263,,NGC 6226,NGC 6226|NGC 6202|UGC 10532|PGC 58847|MCG+10-24-043
AGN,13.75,14.0,196.35363622173165,56.322679046932315,0.01833308150595927,0.011499904128185086,133.391736678886,S0 ,NGC 4964,NGC 4964|UGC 8184|PGC 45278|MCG+09-22-007|SDSS J130524.86+561921.9
GiP,13.75,14.375,184.20413670724878,47.43884323879407,0.02049995902014567,0.00899984144854902,151.29666777672304,4,NGC 4232,NGC 4232|UGC 7303|PGC 39353|MCG+08-22-093|SDSS J121649.02+472619.7
GiC,13.75,14.5,200.7352572158079,28.3165299591453,0.02566657024043685,0.012666585815787812,153.9824074413986,SABcd ,NGC 5117,NGC 5117|UGC 8411|PGC 46746|MCG+05-32-010|SDSS J132256.47+281859.1
LIN,13.75,14.5625,195.20315915793478,28.158228372299217,0.016666515348476265,0.014999949190993265,31.781252698660758,SBb,NGC 4907,NGC 4907|PGC 44819|MCG+05-31-089|SDSS J130048.79+280930.0|SDSS J130048.80+280930.0
Sy2,13.75,14.5625,222.71462837998908,5.114499865131748,0.013499868894529313,0.009333240057410246,143.23944878269637,S ,NGC 5765B,NGC 5765B|PGC 53012|MCG+01-38-005|SDSS J145051.50+050652.1|SDSS J145051.51+050652.1
LIN,13.75,14.6875,195.01472789911247,26.898104574208844,0.0233332068652314,0.004333328141549679,11.973922671678524,S,NGC 4892,NGC 4892|UGC 8108|PGC 44697|MCG+05-31-078|SDSS J130003.52+265353.1|SDSS J130003.52+265353.2
IG,13.75,14.6875,215.110524135501,35.18863941518855,0.02483328716169535,0.018666480114820493,176.3635713136949,7,NGC 5579,NGC 5579|UGC 9180|PGC 51236|MCG+06-32-002|SDSS J142026.48+351119.6
GiC,13.75,14.875,192.78706170131298,28.78809987982129,0.03033287010402463,0.004333328141549679,32.90031089227557,Sc:,NGC 4738,NGC 4738|UGC 7999|PGC 43517|MCG+05-30-103|SDSS J125108.90+284717.0
rG,13.75,14.875,242.80879903135514,26.92340530244186,0.019333277332542944,0.018166595644940216,44.98613938331558,-5,NGC 6077,NGC 6077|UGC 10254|PGC 57408|MCG+05-38-024|SDSS J161114.11+265524.2
Sy2,13.75,15.0625,224.39921257650255,8.28524998210941,0.019666249054581045,0.012999984424649037,72.96259422368597,S0/Sa,NGC 5790,NGC 5790|UGC 9624|PGC 53459|MCG+01-38-022|SDSS J145735.81+081706.9
GiG,13.75,15.1875,247.64129447292223,40.53939253550326,0.018166595644940216,0.014166666112251765,21.93354059485038,E2 ,NGC 6180,NGC 6180|PGC 58386|MCG+07-34-095|SDSS J163033.92+403222.0|SDSS J163033.91+403221.9
GiG,13.75,15.5,246.9203543456491,39.38301077316891,0.020333046272303496,0.01649960260063409,80.57218994026671,E/SO ,NGC 6158,NGC 6158|PGC 58198|MCG+07-34-041|SDSS J162740.88+392258.9
LIN,13.8125,14.375,261.82243375602525,58.48547552308963,0.015166435052012315,0.011999788598065362,64.9053752296593,0,IC 1258,IC 1258|UGC 10867|PGC 60320|MCG+10-25-035|SDSS J172717.38+582907.6
G,13.8125,14.375,221.08665279131662,12.131996300961058,0.021666640707748396,0.021666640707748396,4.9798089615859285,S,NGC 5747,NGC 5747|IC 4493|UGC 9496|PGC 52638|MCG+02-38-002|SDSS J144420.79+120755.2
AGN,13.8125,14.6875,195.43071374032291,29.04471008693865,0.0241664899439729,0.00666658479504935,87.73416237940152,4,IC 4088,IC 4088|UGC 8140|PGC 44921|MCG+05-31-102|SDSS J130143.37+290240.7|SDSS J130143.37+290240.8
rG,13.8125,14.75,195.48994514080525,28.0058331915379,0.016833001209495317,0.010666621049443586,11.973922671678524,E2 ,NGC 4927,NGC 4927|PGC 44945|MCG+05-31-104|SDSS J130157.57+280021.0
GiC,13.8125,15.0,204.6042998334314,26.742405289436537,0.015166435052012315,0.010833320353874198,9.959617923171857,E ,IC 4314,IC 4314|PGC 48197|MCG+05-32-047|SDSS J133825.06+264432.9
rG,13.8125,15.1875,240.88366923265215,17.198698075394237,0.01916636458470077,0.013833267503390539,63.562505397321516,-5,NGC 6034,NGC 6034|PGC 56877|MCG+03-41-062|SDSS J160332.08+171155.3|SDSS J160332.08+171155.2
Bla,13.8125,15.25,197.15790465687894,43.73749884076729,0.01716639981835654,0.012833285120218425,147.71568155715565,E3 ,NGC 5003,NGC 5003|UGC 8228|PGC 45559|MCG+07-27-033|SDSS J130837.91+434415.1
GiG,13.8125,16.5,239.80228636249913,20.763438690020774,0.004999911915860567,0.004333328141549679,109.66770297425191,-1,NGC 6027,NAME Seyfert's Sextet|NAME Serpens Sextet|NGC 6027|NGC 6027D|UGC 10116|PGC 56575|MCG+04-38-008|SDSS J155912.54+204548.0|SDSS J155912.53+204548.1
LIN,13.8125,13.5,194.3911862694037,28.482283282375864,0.016666515348476265,0.013166470285668088,168.30635231966824,E0 ,NGC 4841B,NGC 4841B|UGC 8073|PGC 44329|MCG+05-31-027|SDSS J125733.88+282856.1
GiP,13.8125,14.0,217.7121841714937,13.968816876337664,0.009549885120146574,0.008416500604747659,159.3538867707497,6,NGC 5649,NGC 5649|UGC 9333|PGC 51857|MCG+02-37-020|SDSS J143050.92+135807.0
GiC,13.8125,14.5,196.51465110122552,35.98031639660092,0.02083293074218377,0.013999753364409588,179.94455753326233,4,IC 4189,IC 4189|UGC 8191|PGC 45336|MCG+06-29-034|SDSS J130603.54+355849.2
LIN,13.8125,14.5625,220.79922477066418,18.87995084714006,0.01899987872368172,0.012999984424649037,176.3635713136949,E ,NGC 5737,NGC 5737|UGC 9488|PGC 52582|MCG+03-37-039|SDSS J144311.82+185247.8
LIN,13.8125,14.5625,223.0596622161014,29.845430238812117,0.014333151973270813,0.0124998865113572,167.41110576477638,E,NGC 5771,NGC 5771|PGC 53088|MCG+05-35-021|SDSS J145214.32+295043.5
LIN,13.8125,14.875,220.87837300276627,11.202669663431783,0.015999718130753814,0.01033322244058236,96.68662792832005,Sa ,NGC 5736,NGC 5736|PGC 52597|MCG+02-38-001|SDSS J144330.80+111209.6|SDSS J144330.80+111209.7
G,13.8125,15.0,266.7729002249368,57.30101826817195,0.014499637834289864,0.006999876682204794,71.61972439134819,S,NGC 6473,NGC 6473|NGC 6474|UGC 10989|PGC 60850|MCG+10-25-092|SDSS J174705.55+571804.4
GiC,13.8125,15.0625,195.52046242601688,40.40837926193867,0.019333277332542944,0.0124998865113572,103.84860036745486,Scdr,IC 4100,IC 4100|UGC 8144|PGC 44963|MCG+07-27-019|SDSS J130204.91+402430.0|SDSS J130204.91+402430.1
GiG,13.8125,14.5,232.50250802667014,23.638200424881834,0.01833308150595927,0.006999876682204794,76.9912037206993,E ,IC 1124,IC 1124|UGC 9869|PGC 55254|MCG+04-37-001|SDSS J153000.86+233818.3|SDSS J153000.86+233818.2
LIN,13.8125,14.5625,195.39007411476135,29.13048018744108,0.017666284288236817,0.008833142144118409,134.28698323377785,Sa:,IC 843,IC 843|UGC 8137|PGC 44908|MCG+05-31-100|SDSS J130133.60+290750.1
G,13.8125,15.0,257.88895513377184,72.40202010793554,0.015166435052012315,0.00899984144854902,37.82416694418076,SBm ,IC 1254,IC 1254|UGC 10769|PGC 59783|MCG+12-16-024|SDSS J171133.58+722407.3
LIN,13.8125,15.5,194.98498925546625,47.20546250504392,0.01916636458470077,0.01833308150595927,154.87765399629046,-4.9,NGC 4901,NGC 4901|UGC 8112|PGC 44684|MCG+08-24-019|SDSS J125956.41+471220.0
LSB,13.8125,14.0,211.85427242983266,55.102923374384005,0.022666409647508948,0.013666568198959925,68.93398472667263,SAd ,NGC 5486,NGC 5486|UGC 9036|PGC 50383|MCG+09-23-038|SDSS J140724.95+550611.1|SDSS J140724.96+550610.8
GiG,13.8125,14.25,218.92859988153788,8.300502648299693,0.014333151973270813,0.010166523136151748,1.9863282936662974,S,NGC 5681,NGC 5681|UGC 9393|PGC 52169|MCG+02-37-025|SDSS J143542.86+081802.1
GiP,13.8125,14.5625,208.50175603800216,40.277321592144474,0.018666480114820493,0.006333292907893906,137.86796945334527,SAB0 ,NGC 5358,NGC 5358|UGC 8826|PGC 49389|MCG+07-29-013|SDSS J135400.41+401638.3
GiG,13.8125,14.75,245.83790596598556,37.258500922404096,0.02483328716169535,0.007999859065376907,164.7253661001008,1,NGC 6142,NGC 6142|UGC 10366|PGC 57984|MCG+06-36-041|SDSS J162321.06+371530.2|SDSS J162321.05+371530.2
GiP,13.8125,14.875,224.74883629973715,53.92316870470987,0.02483328716169535,0.013166470285668088,145.92518844737194,S0,NGC 5821,NGC 5821|UGC 9648|PGC 53532|MCG+09-25-002|SDSS J145859.66+535523.7
G,13.8125,15.25,194.70303904652815,27.81044196995136,0.014333151973270813,0.00733327529106602,70.72447783645633,S0,IC 3946,IC 3946|PGC 44508|MCG+05-31-050|SDSS J125848.72+274837.5
G,13.8125,14.0625,182.12917987891242,69.54484952528185,0.026166454710317127,0.006333292907893906,166.51585920988452,Scd ,NGC 4120,NGC 4120|UGC 7121|PGC 38553|MCG+12-12-001|SDSS J120831.01+693243.2
G,13.8125,14.0625,216.64832756675094,51.5862331405685,0.016999913957337492,0.011333204823754474,6.994113710092596,Im/BCD ,NGC 5624,NGC 5624|UGC 9256|PGC 51568|MCG+09-24-006|SDSS J142635.59+513510.4
IG,13.8125,14.5,218.78650462604494,5.358960446376128,0.0266663391801974,0.0266663391801974,123.54402457507562,4,NGC 5679B,NGC 5679B|NGC 5679|UGC 9383|PGC 52132|MCG+01-37-035|SDSS J143508.76+052132.2
LIN,13.8125,14.5625,202.45074118812653,31.130123934894314,0.013499868894529313,0.00899984144854902,44.98613938331558,Sb,NGC 5187,NGC 5187|PGC 47393|MCG+05-32-029|SDSS J132948.19+310748.5
IG,13.8125,15.0,195.07365877127134,27.955265886017713,0.011333204823754474,0.00516661122029118,95.7913813734282,S0:,NGC 4898A,NGC 4898A|NGC 4898W|NGC 4898a|SDSS J130017.67+275718.9
EmG,13.8125,15.6875,214.81909362399492,26.29855398395975,0.022499923786489896,0.014499637834289864,104.74384692234672,E ,IC 4405,IC 4405|PGC 51167|MCG+05-34-019|SDSS J141916.58+261754.9|SDSS J141916.59+261755.0
rG,13.8125,13.875,223.74837751087043,18.037272843195204,0.015166435052012315,0.00816655836980752,8.952465548918523,Sc,IC 1076,IC 1076|UGC 9595|PGC 53320|MCG+03-38-055|SDSS J145459.62+180214.4|SDSS J145459.61+180214.4
EmG,13.8125,14.375,221.4543218743384,50.39405777188871,0.025166258883733448,0.01566631952189259,21.93354059485038,Sb ,IC 1056,IC 1056|IC 1057|UGC 9516|PGC 52713|MCG+08-27-023|SDSS J144549.04+502338.6|SDSS J144549.04+502338.5|SDSS J144549.04+502338.7|SDSS J144549.05+502338.5
GiG,13.8125,14.75,194.8046995821346,27.976919293233944,0.012833285120218425,0.007833159760946295,89.97227876663116,E1,NGC 4864,NGC 4864|PGC 44566|MCG+05-31-058|SDSS J125913.11+275837.1
AGN,13.875,14.0625,191.54687693295716,30.72273730184893,0.01633311673961504,0.010999806214893248,168.30635231966824,SBb(x) ,NGC 4676B,NGC 4676B|IC 820|UGC 7939|PGC 43065|MCG+05-30-077|SDSS J124611.24+304321.8|SDSS J124611.25+304321.9
AGN,13.875,14.3125,248.16344877459133,78.19818693949968,0.037332960229640985,0.027166650536900802,154.87765399629046,SBbc ,NGC 6217,NGC 6217|UGC 10470|PGC 58477|MCG+13-12-008
LIN,13.875,14.5,237.44562521203477,12.39935039564285,0.007833159760946295,0.0074999745954966324,68.93398472667263,S0,IC 1141,IC 1141|IC 1141A|UGC 10051|PGC 56141|MCG+02-40-014|SDSS J154946.94+122357.5
EmG,13.875,14.5625,210.49026999220288,46.31182104460702,0.021166329351044996,0.00666658479504935,9.959617923171857,Sab ,NGC 5439,NGC 5439|UGC 8947|PGC 49965|MCG+08-26-002|SDSS J140157.66+461842.8
SyG,13.875,14.75,233.7384444173622,23.503223934051345,0.018499994253801444,0.011999788598065362,95.7913813734282,SAd ,IC 4553,IC 4553|IC 1127|UGC 9913|PGC 55497|MCG+04-37-005|SDSS J153457.20+233013.2
LIN,13.875,15.0625,232.06947403329136,42.94401868941404,0.014166666112251765,0.00666658479504935,36.92892038928891,S0a ,NGC 5935,NGC 5935|PGC 55183|MCG+07-32-013|SDSS J152816.72+425638.6
GiG,13.875,15.1875,219.5424972841386,9.335936274585109,0.017833197036078993,0.01483303644315109,149.50617466693933,,IC 1035,IC 1035|PGC 52305|MCG+02-37-028|SDSS J143810.21+092009.8|SDSS J143810.20+092009.7
GiG,13.875,14.0,217.878840787242,49.95881421231343,0.03883304052610494,0.0074999745954966324,133.391736678886,SABcd ,NGC 5673,NGC 5673|UGC 9347|PGC 51901|MCG+08-26-041|SDSS J143130.90+495731.5|SDSS J143130.90+495731.3
GiP,13.875,14.0,220.03835535750315,42.779551149294726,0.0249997730227144,0.006166593603463294,114.5915590261571,SAcd ,NGC 5731,NGC 5731|UGC 9460|PGC 52409|MCG+07-30-047|SDSS J144009.21+424646.3|SDSS J144009.20+424646.3
GiP,13.875,14.5625,207.68087658279342,39.70684370209754,0.022833322395351123,0.006833284099479963,154.87765399629046,Sc ,IC 4336,IC 4336|UGC 8761|PGC 49146|MCG+07-28-077|SDSS J135043.35+394224.3|SDSS J135043.36+394224.3
GiG,13.875,14.75,194.38682860871324,27.610341332932094,0.012166487902495974,0.0116666034326157,124.43927112996748,E ,NGC 4840,NGC 4840|PGC 44324|MCG+05-31-029|SDSS J125732.83+273637.2
G,13.875,14.875,213.72671414927817,60.01114853837362,0.01833308150595927,0.01466655058213204,16.897778723583713,-3.5,NGC 5540,NGC 5540|PGC 50883|MCG+10-20-090|SDSS J141454.43+600039.9|SDSS J141454.42+600040.0
LIN,nan,13.875,233.9671464715309,39.76889938580168,0.025499657492594675,0.01633311673961504,87.73416237940152,E4A ,NGC 5966,NGC 5966|UGC 9923|PGC 55552|MCG+07-32-032|SDSS J153552.10+394608.1|SDSS J153552.10+394608.0
rG,13.875,14.5625,243.89807760018869,19.453444265705556,0.023666605474092623,0.016166630878595992,138.76321600823712,-3,NGC 6099,NGC 6099|PGC 57640|MCG+03-41-146|SDSS J161535.55+192712.2|SDSS J161535.55+192712.1
GiG,nan,13.875,241.12185158938883,69.66580534529359,0.022833322395351123,0.01566631952189259,149.50617466693933,E,NGC 6079,NGC 6079|UGC 10206|PGC 56946|MCG+12-15-050
